BLOC,City1,City2,Duration (hours)
4,Botarell,Pratdip,0.4457777777777778
4,Botarell,Riudecanyes,0.0976111111111111
4,Botarell,Vilanova d'Escornalbou,0.2505833333333333
4,Botarell,Aleixar,0.2748055555555555
4,Botarell,Alforja,0.27947222222222223
4,Botarell,Duesaigües,0.2133888888888889
4,Botarell,Maspujols,0.226
4,Botarell,Riudecols,0.19575
4,Botarell,Arbolí,0.5000833333333333
4,Botarell,Capafonts,1.0340277777777778
4,Botarell,La Febró,0.8689444444444444
4,Botarell,Vilaplana,0.33402777777777776
4,Botarell,Albiol,0.69875
4,Botarell,Almoster,0.35880555555555554
4,Botarell,Perafort,0.5339722222222222
4,Botarell,Pobla de Mafumet,0.51175
4,Botarell,Vilallonga del Camp,0.5263888888888889
4,Botarell,Nou de Gaià,0.6567222222222222
4,Botarell,La Riera de Gaià,0.62275
4,Botarell,El Catllar,0.5899722222222222
4,Botarell,La Secuita,0.61225
4,Botarell,Renau,0.7214166666666666
4,Botarell,Montblanc,0.7179444444444444
4,Colldejou,Pratdip,0.3245
4,Colldejou,Riudecanyes,0.4176388888888889
4,Colldejou,Vilanova d'Escornalbou,0.27447222222222223
4,Colldejou,Aleixar,0.6513611111111112
4,Colldejou,Alforja,0.6784166666666667
4,Colldejou,Duesaigües,0.5139444444444444
4,Colldejou,Maspujols,0.6025555555555555
4,Colldejou,Riudecols,0.4867222222222222
4,Colldejou,Arbolí,0.8990277777777778
4,Colldejou,Capafonts,1.3420833333333333
4,Colldejou,La Febró,1.2678888888888888
4,Colldejou,Vilaplana,0.7105833333333333
4,Colldejou,Albiol,1.021638888888889
4,Colldejou,Almoster,0.6449722222222223
4,Colldejou,Perafort,0.7911944444444445
4,Colldejou,Pobla de Mafumet,0.7689722222222223
4,Colldejou,Vilallonga del Camp,0.8095833333333333
4,Colldejou,Nou de Gaià,0.9139444444444444
4,Colldejou,La Riera de Gaià,0.8799722222222223
4,Colldejou,El Catllar,0.8471944444444445
4,Colldejou,La Secuita,0.8694722222222222
4,Colldejou,Renau,0.9786388888888888
4,Colldejou,Montblanc,1.0041111111111112
4,Pratdip,Riudecanyes,0.4922777777777778
4,Pratdip,Vilanova d'Escornalbou,0.4018611111111111
4,Pratdip,Aleixar,0.6664722222222222
4,Pratdip,Alforja,0.7406944444444444
4,Pratdip,Duesaigües,0.62475
4,Pratdip,Maspujols,0.6176666666666666
4,Pratdip,Riudecols,0.6569722222222222
4,Pratdip,Arbolí,0.9613055555555555
4,Pratdip,Capafonts,1.2794722222222223
4,Pratdip,La Febró,1.2905555555555555
4,Pratdip,Vilaplana,0.7256944444444444
4,Pratdip,Albiol,0.9590277777777778
4,Pratdip,Almoster,0.6669999999999999
4,Pratdip,Perafort,0.7094166666666667
4,Pratdip,Pobla de Mafumet,0.6871944444444444
4,Pratdip,Vilallonga del Camp,0.7278055555555555
4,Pratdip,Nou de Gaià,0.8321666666666667
4,Pratdip,La Riera de Gaià,0.7981944444444444
4,Pratdip,El Catllar,0.7575555555555555
4,Pratdip,La Secuita,0.7876944444444444
4,Pratdip,Renau,0.8968611111111111
4,Pratdip,Montblanc,0.9415
4,Riudecanyes,Vilanova d'Escornalbou,0.15325000000000003
4,Riudecanyes,Aleixar,0.36530555555555555
4,Riudecanyes,Alforja,0.36997222222222226
4,Riudecanyes,Duesaigües,0.15575
4,Riudecanyes,Maspujols,0.3165
4,Riudecanyes,Riudecols,0.28625
4,Riudecanyes,Arbolí,0.5905833333333333
4,Riudecanyes,Capafonts,1.1245277777777778
4,Riudecanyes,La Febró,0.9594444444444444
4,Riudecanyes,Vilaplana,0.4245277777777778
4,Riudecanyes,Albiol,0.78925
4,Riudecanyes,Almoster,0.43266666666666664
4,Riudecanyes,Perafort,0.5788888888888889
4,Riudecanyes,Pobla de Mafumet,0.5566666666666666
4,Riudecanyes,Vilallonga del Camp,0.5972777777777777
4,Riudecanyes,Nou de Gaià,0.7016388888888889
4,Riudecanyes,La Riera de Gaià,0.6676666666666666
4,Riudecanyes,El Catllar,0.6348888888888888
4,Riudecanyes,La Secuita,0.6571666666666667
4,Riudecanyes,Renau,0.7663333333333334
4,Riudecanyes,Montblanc,0.7918055555555555
4,Vilanova d'Escornalbou,Aleixar,0.49030555555555555
4,Vilanova d'Escornalbou,Alforja,0.5173611111111112
4,Vilanova d'Escornalbou,Duesaigües,0.30575
4,Vilanova d'Escornalbou,Maspujols,0.4415
4,Vilanova d'Escornalbou,Riudecols,0.43363888888888885
4,Vilanova d'Escornalbou,Arbolí,0.7379722222222221
4,Vilanova d'Escornalbou,Capafonts,1.1810277777777778
4,Vilanova d'Escornalbou,La Febró,1.1068333333333333
4,Vilanova d'Escornalbou,Vilaplana,0.5495277777777777
4,Vilanova d'Escornalbou,Albiol,0.8605833333333333
4,Vilanova d'Escornalbou,Almoster,0.48391666666666666
4,Vilanova d'Escornalbou,Perafort,0.6301388888888889
4,Vilanova d'Escornalbou,Pobla de Mafumet,0.6079166666666667
4,Vilanova d'Escornalbou,Vilallonga del Camp,0.6485277777777777
4,Vilanova d'Escornalbou,Nou de Gaià,0.7528888888888889
4,Vilanova d'Escornalbou,La Riera de Gaià,0.7189166666666666
4,Vilanova d'Escornalbou,El Catllar,0.6861388888888889
4,Vilanova d'Escornalbou,La Secuita,0.7084166666666667
4,Vilanova d'Escornalbou,Renau,0.8175833333333333
4,Vilanova d'Escornalbou,Montblanc,0.8430555555555556
4,Aleixar,Alforja,0.2208888888888889
4,Aleixar,Duesaigües,0.48358333333333337
4,Aleixar,Maspujols,0.06708333333333333
4,Aleixar,Riudecols,0.24033333333333334
4,Aleixar,Arbolí,0.4415
4,Aleixar,Capafonts,0.8236111111111111
4,Aleixar,La Febró,0.6585277777777777
4,Aleixar,Vilaplana,0.09366666666666666
4,Aleixar,Albiol,0.4583888888888889
4,Aleixar,Almoster,0.288
4,Aleixar,Perafort,0.4697777777777778
4,Aleixar,Pobla de Mafumet,0.4434444444444445
4,Aleixar,Vilallonga del Camp,0.45016666666666666
4,Aleixar,Nou de Gaià,0.5925277777777778
4,Aleixar,La Riera de Gaià,0.5585555555555556
4,Aleixar,El Catllar,0.5270833333333333
4,Aleixar,La Secuita,0.5480555555555555
4,Aleixar,Renau,0.6572222222222223
4,Aleixar,Montblanc,0.6293888888888889
4,Alforja,Duesaigües,0.4892222222222222
4,Alforja,Maspujols,0.25030555555555556
4,Alforja,Riudecols,0.21669444444444444
4,Alforja,Arbolí,0.29341666666666666
4,Alforja,Capafonts,0.8273611111111111
4,Alforja,La Febró,0.6622777777777777
4,Alforja,Vilaplana,0.1528611111111111
4,Alforja,Albiol,0.5175833333333333
4,Alforja,Almoster,0.3994166666666667
4,Alforja,Perafort,0.5882777777777778
4,Alforja,Pobla de Mafumet,0.5436666666666666
4,Alforja,Vilallonga del Camp,0.5093611111111112
4,Alforja,Nou de Gaià,0.7110277777777777
4,Alforja,La Riera de Gaià,0.6770555555555556
4,Alforja,El Catllar,0.6455833333333333
4,Alforja,La Secuita,0.6665555555555556
4,Alforja,Renau,0.7757222222222222
4,Alforja,Montblanc,0.6885833333333333
4,Duesaigües,Maspujols,0.4324444444444444
4,Duesaigües,Riudecols,0.26969444444444446
4,Duesaigües,Arbolí,0.7019444444444445
4,Duesaigües,Capafonts,1.177527777777778
4,Duesaigües,La Febró,1.0708055555555556
4,Duesaigües,Vilaplana,0.5404722222222222
4,Duesaigües,Albiol,0.9051944444444444
4,Duesaigües,Almoster,0.5640555555555555
4,Duesaigües,Perafort,0.7102777777777778
4,Duesaigües,Pobla de Mafumet,0.6880555555555555
4,Duesaigües,Vilallonga del Camp,0.7286666666666666
4,Duesaigües,Nou de Gaià,0.8330277777777778
4,Duesaigües,La Riera de Gaià,0.7990555555555555
4,Duesaigües,El Catllar,0.7662777777777777
4,Duesaigües,La Secuita,0.7885555555555556
4,Duesaigües,Renau,0.8977222222222223
4,Duesaigües,Montblanc,0.9231944444444444
4,Maspujols,Riudecols,0.20230555555555554
4,Maspujols,Arbolí,0.4828611111111111
4,Maspujols,Capafonts,0.8649722222222223
4,Maspujols,La Febró,0.6998888888888889
4,Maspujols,Vilaplana,0.13502777777777777
4,Maspujols,Albiol,0.49974999999999997
4,Maspujols,Almoster,0.2499722222222222
4,Maspujols,Perafort,0.43174999999999997
4,Maspujols,Pobla de Mafumet,0.40541666666666665
4,Maspujols,Vilallonga del Camp,0.41944444444444445
4,Maspujols,Nou de Gaià,0.5545
4,Maspujols,La Riera de Gaià,0.5205277777777778
4,Maspujols,El Catllar,0.4890555555555555
4,Maspujols,La Secuita,0.5100277777777777
4,Maspujols,Renau,0.6191944444444444
4,Maspujols,Montblanc,0.6091111111111112
4,Riudecols,Arbolí,0.44730555555555557
4,Riudecols,Capafonts,0.98125
4,Riudecols,La Febró,0.8161666666666666
4,Riudecols,Vilaplana,0.29841666666666666
4,Riudecols,Albiol,0.6631388888888889
4,Riudecols,Almoster,0.3305833333333333
4,Riudecols,Perafort,0.5061388888888889
4,Riudecols,Pobla de Mafumet,0.48391666666666666
4,Riudecols,Vilallonga del Camp,0.4981666666666667
4,Riudecols,Nou de Gaià,0.6288888888888889
4,Riudecols,La Riera de Gaià,0.5949166666666666
4,Riudecols,El Catllar,0.5634444444444444
4,Riudecols,La Secuita,0.5844166666666667
4,Riudecols,Renau,0.6935833333333333
4,Riudecols,Montblanc,0.6897222222222222
4,Arbolí,Capafonts,0.6577777777777778
4,Arbolí,La Febró,0.49269444444444443
4,Arbolí,Vilaplana,0.37766666666666665
4,Arbolí,Albiol,0.5971388888888889
4,Arbolí,Almoster,0.6242222222222221
4,Arbolí,Perafort,0.8130833333333333
4,Arbolí,Pobla de Mafumet,0.7684722222222222
4,Arbolí,Vilallonga del Camp,0.7341666666666666
4,Arbolí,Nou de Gaià,0.9358333333333333
4,Arbolí,La Riera de Gaià,0.9018611111111111
4,Arbolí,El Catllar,0.8703888888888889
4,Arbolí,La Secuita,0.8913611111111112
4,Arbolí,Renau,1.000527777777778
4,Arbolí,Montblanc,0.9133888888888888
4,Capafonts,La Febró,0.20202777777777778
4,Capafonts,Vilaplana,0.7562777777777777
4,Capafonts,Albiol,0.7040555555555555
4,Capafonts,Almoster,0.7568611111111111
4,Capafonts,Perafort,0.8852222222222222
4,Capafonts,Pobla de Mafumet,0.8384722222222222
4,Capafonts,Vilallonga del Camp,0.7643888888888889
4,Capafonts,Nou de Gaià,1.123361111111111
4,Capafonts,La Riera de Gaià,1.1180833333333333
4,Capafonts,El Catllar,1.0643888888888888
4,Capafonts,La Secuita,0.9070277777777779
4,Capafonts,Renau,0.9643333333333333
4,Capafonts,Montblanc,0.8388333333333334
4,La Febró,Vilaplana,0.5903333333333333
4,La Febró,Albiol,0.5381111111111111
4,La Febró,Almoster,0.8406666666666667
4,La Febró,Perafort,1.0683333333333334
4,La Febró,Pobla de Mafumet,0.9849166666666667
4,La Febró,Vilallonga del Camp,0.9476111111111112
4,La Febró,Nou de Gaià,1.2169999999999999
4,La Febró,La Riera de Gaià,1.1830277777777776
4,La Febró,El Catllar,1.1515555555555557
4,La Febró,La Secuita,1.09025
4,La Febró,Renau,1.1475555555555554
4,La Febró,Montblanc,0.8576666666666667
4,Vilaplana,Albiol,0.3918055555555556
4,Vilaplana,Almoster,0.27725
4,Vilaplana,Perafort,0.5049166666666667
4,Vilaplana,Pobla de Mafumet,0.42150000000000004
4,Vilaplana,Vilallonga del Camp,0.38719444444444445
4,Vilaplana,Nou de Gaià,0.6535833333333334
4,Vilaplana,La Riera de Gaià,0.6196111111111111
4,Vilaplana,El Catllar,0.588138888888889
4,Vilaplana,La Secuita,0.5831944444444445
4,Vilaplana,Renau,0.6667777777777778
4,Vilaplana,Montblanc,0.5664166666666667
4,Albiol,Almoster,0.42325
4,Albiol,Perafort,0.6220833333333333
4,Albiol,Pobla de Mafumet,0.5386666666666666
4,Albiol,Vilallonga del Camp,0.4728611111111111
4,Albiol,Nou de Gaià,0.8184444444444444
4,Albiol,La Riera de Gaià,0.7844722222222222
4,Albiol,El Catllar,0.753
4,Albiol,La Secuita,0.69375
4,Albiol,Renau,0.7510555555555556
4,Albiol,Montblanc,0.6506944444444445
4,Almoster,Perafort,0.35577777777777775
4,Almoster,Pobla de Mafumet,0.2723611111111111
4,Almoster,Vilallonga del Camp,0.24783333333333335
4,Almoster,Nou de Gaià,0.5668333333333333
4,Almoster,La Riera de Gaià,0.5328611111111111
4,Almoster,El Catllar,0.5013888888888889
4,Almoster,La Secuita,0.43405555555555553
4,Almoster,Renau,0.5176388888888889
4,Almoster,Montblanc,0.4172777777777778
4,Perafort,Pobla de Mafumet,0.12683333333333335
4,Perafort,Vilallonga del Camp,0.16744444444444442
4,Perafort,Nou de Gaià,0.41041666666666665
4,Perafort,La Riera de Gaià,0.3382222222222222
4,Perafort,El Catllar,0.24069444444444443
4,Perafort,La Secuita,0.09936111111111111
4,Perafort,Renau,0.20852777777777778
4,Perafort,Montblanc,0.4483611111111111
4,Pobla de Mafumet,Vilallonga del Camp,0.0788611111111111
4,Pobla de Mafumet,Nou de Gaià,0.3969166666666667
4,Pobla de Mafumet,La Riera de Gaià,0.3629444444444444
4,Pobla de Mafumet,El Catllar,0.3446666666666667
4,Pobla de Mafumet,La Secuita,0.19744444444444442
4,Pobla de Mafumet,Renau,0.3066111111111111
4,Pobla de Mafumet,Montblanc,0.3894722222222222
4,Vilallonga del Camp,Nou de Gaià,0.447
4,Vilallonga del Camp,La Riera de Gaià,0.4130277777777778
4,Vilallonga del Camp,El Catllar,0.39475
4,Vilallonga del Camp,La Secuita,0.2475277777777778
4,Vilallonga del Camp,Renau,0.3566944444444444
4,Vilallonga del Camp,Montblanc,0.3628888888888889
4,Nou de Gaià,La Riera de Gaià,0.07819444444444444
4,Nou de Gaià,El Catllar,0.17622222222222222
4,Nou de Gaià,La Secuita,0.3388333333333333
4,Nou de Gaià,Renau,0.4128888888888889
4,Nou de Gaià,Montblanc,0.6392777777777778
4,La Riera de Gaià,El Catllar,0.11263888888888889
4,La Riera de Gaià,La Secuita,0.27525
4,La Riera de Gaià,Renau,0.34930555555555554
4,La Riera de Gaià,Montblanc,0.6798055555555556
4,El Catllar,La Secuita,0.17752777777777778
4,El Catllar,Renau,0.2515833333333333
4,El Catllar,Montblanc,0.6291388888888889
4,La Secuita,Renau,0.1218888888888889
4,La Secuita,Montblanc,0.4696111111111111
4,Renau,Montblanc,0.5237222222222222
